time,x,y,z
21.32,3.811083895,6.922813079,10.77186745
21.33,4.136417985,7.53491676,10.77181006
21.34,4.491496655,8.198145124,10.82316534
21.35,4.878456718,8.914507145,10.93386129
21.36,5.299387419,9.68522978,11.11309653
21.37,5.756244424,10.51041087,11.37143613
21.38,6.250734666,11.38858138,11.72086158
21.39,6.784165676,12.31616671,12.1747435
21.4,7.357252916,13.28684328,12.74769409
21.41,7.969879398,14.29079851,13.45524427
21.42,8.620804141,15.31392253,14.31327881
21.43,9.307320355,16.33699031,15.33715518
21.44,10.02487173,17.33493446,16.54043462
21.45,10.76664636,18.27636132,17.93317496
21.46,11.52318328,19.12351909,19.51978387
21.47,12.28204547,19.83297271,21.29651901
21.48,13.02763334,20.35725393,23.24885117
21.49,13.74122936,20.6477024,25.34906844
21.5,14.40137009,20.65856455,27.55466206
21.51,14.98462695,20.35215256,29.80813734
21.52,15.46683416,19.70450965,32.03885675
21.53,15.82472723,18.71066055,34.16727468
21.54,16.03785858,17.38828706,36.11144579
21.55,16.09055796,15.77871378,37.79506431
21.56,15.97363942,13.94451134,39.15571154
21.57,15.68555281,11.9637717,40.15169814
21.58,15.23275373,9.921962954,40.76606569
21.59,14.62920747,7.90291496,41.00695684
21.6,13.89511118,5.980669776,40.90446148
21.61,13.05506299,4.213591883,40.50486979
21.62,12.1359854,2.641435584,39.86372851
21.63,11.16511013,1.285297449,39.03910322
21.64,10.16826456,0.1498005,38.08608757
21.65,9.16860025,-0.77340833,37.0530765
21.66,8.185802021,-1.501734789,35.97983299
21.67,7.235738211,-2.057957659,34.89704797
21.68,6.330465641,-2.467184409,33.82694718
21.69,5.478486478,-2.754586972,32.78449753
21.7,4.685159043,-2.943890166,31.77884936
21.71,3.953181688,-3.056491467,30.81476319
21.72,3.283090065,-3.111058469,29.89387523
21.73,2.67372831,-3.123456538,29.01573711
21.74,2.122671392,-3.106884184,28.17862004
21.75,1.626588162,-3.072124083,27.38010453
21.76,1.181543064,-3.02784582,26.61749086
21.77,0.783239552,-2.980919217,25.88806901
21.78,0.427211055,-2.936713901,25.1892837
21.79,0.10896647,-2.899372307,24.51882511
21.8,-0.175902635,-2.872050718,23.87466905
21.81,-0.431646376,-2.857127472,23.2550852
21.82,-0.662306387,-2.856379905,22.65862632
21.83,-0.871685857,-2.871132899,22.08410786
21.84,-1.063335329,-2.902382311,21.53058407
21.85,-1.240550507,-2.950896639,20.99732458
21.86,-1.406379023,-3.017300047,20.48379379
21.87,-1.563633677,-3.102139579,19.98963439
21.88,-1.714910147,-3.205939033,19.5146557
21.89,-1.862607587,-3.329241598,19.05882693
21.9,-2.008950842,-3.47264301,18.62227552
21.91,-2.156013313,-3.63681663,18.20529029
21.92,-2.30573968,-3.822531528,17.8083295
21.93,-2.459967884,-4.03066432,17.4320336
21.94,-2.620449848,-4.262205176,17.07724274
21.95,-2.788870536,-4.518258108,16.74501902
21.96,-2.966864926,-4.80003527,16.43667366
21.97,-3.156032522,-5.108844636,16.15379898
21.98,-3.357948949,-5.446070045,15.89830545
21.99,-3.574174114,-5.813142115,15.67246343
22,-3.806256312,-6.211498088,15.4789495
22.01,-4.055731478,-6.642528114,15.3208964
22.02,-4.324116628,-7.107504964,15.20194555
22.03,-4.612896292,-7.607493614,15.1262997
22.04,-4.923500498,-8.143236684,15.09877272
22.05,-5.2572726,-8.715011399,15.12483152
22.06,-5.615425017,-9.322453744,15.21062329
22.07,-5.99898069,-9.964346024,15.3629788
22.08,-6.408698024,-10.63836538,15.58937923
22.09,-6.844977142,-11.34079338,15.89787074
22.1,-7.307745694,-12.06619108,16.29690741
22.11,-7.796323351,-12.80705053,16.79509976
22.12,-8.309265663,-13.55344281,17.40084452
22.13,-8.844190357,-14.29269493,18.1218119
22.14,-9.397592673,-15.00914293,18.96427197
22.15,-9.964660962,-15.6840246,19.93225423
22.16,-10.53910951,-16.29559047,21.02655542
22.17,-11.11305195,-16.81952122,22.24364288
22.18,-11.67694477,-17.22973649,23.57454295
22.19,-12.21963477,-17.49965785,25.00385224
22.2,-12.72854504,-17.60393909,26.50905528
22.21,-13.19002816,-17.52059862,28.06035986
22.22,-13.58990187,-17.23338603,29.62125398
22.23,-13.91415952,-16.73410674,31.14992766
22.24,-14.14981766,-16.02454334,32.6015831
22.25,-14.28583051,-15.11758733,33.93148763
22.26,-14.3139734,-14.03725891,35.09844088
22.27,-14.22958278,-12.81745298,36.0681822
22.28,-14.03204666,-11.49948101,36.8162103
22.29,-13.72496813,-10.12872187,37.32955757
22.3,-13.31597108,-8.750879475,37.60724896
22.31,-12.81617237,-7.408412983,37.65943026
22.32,-12.23939361,-6.137638927,37.50539999
22.33,-11.6012187,-4.966830612,37.1709526
22.34,-10.91801351,-3.915418522,36.68550157
22.35,-10.20601261,-2.994191403,36.07940127
22.36,-9.48055103,-2.206258295,35.38176213
22.37,-8.755485492,-1.548474036,34.61890321
22.38,-8.042817131,-1.013044432,33.81345074
22.39,-7.352502165,-0.589086833,32.98399666
22.4,-6.692420702,-0.263999255,32.14518166
22.41,-6.068466322,-0.024564641,31.3080581
22.42,-5.484718599,0.142225719,30.48060355
22.43,-4.943664748,0.248607982,29.66828521
22.44,-4.446442974,0.305699312,28.87460639
22.45,-3.993087038,0.323321337,28.10159471
22.46,-3.582758002,0.309947675,27.3502129
22.47,-3.21395454,0.272736142,26.6206885
22.48,-2.88469737,0.217614309,25.91276759
22.49,-2.592686398,0.149394837,25.22590287
22.5,-2.335431182,0.071903867,24.5593877
22.51,-2.110356621,-0.011888905,23.91244783
22.52,-1.914886421,-0.099745665,23.28430121
22.53,-1.746507217,-0.190045711,22.67419459
22.54,-1.602816235,-0.281682638,22.08142381
22.55,-1.481555258,-0.373974298,21.50534332
22.56,-1.380633395,-0.466585433,20.94536873
22.57,-1.298140922,-0.559462343,20.40097535
22.58,-1.232356124,-0.652778658,19.87169466
22.59,-1.181746824,-0.746891114,19.35711008
22.6,-1.144968,-0.842304223,18.85685281
22.61,-1.120856638,-0.939642715,18.3705984
22.62,-1.108424803,-1.039630733,17.8980642
22.63,-1.106851666,-1.14307681,17.43900792
22.64,-1.115475112,-1.250863795,16.99322749
22.65,-1.133783389,-1.363942957,16.56056204
22.66,-1.161407171,-1.483331616,16.14089433
22.67,-1.198112297,-1.610113728,15.73415443
22.68,-1.243793382,-1.745442934,15.34032496
22.69,-1.298468419,-1.890547632,14.95944786
22.7,-1.362274472,-2.0467377,14.59163303
22.71,-1.435464473,-2.215412521,14.23706897
22.72,-1.518405142,-2.398069968,13.89603574
22.73,-1.611575996,-2.596315992,13.56892075
22.74,-1.71556937,-2.811874448,13.25623764
22.75,-1.831091372,-3.046596675,12.95864905
22.76,-1.958963618,-3.302470273,12.67699368
22.77,-2.100125577,-3.581626343,12.41231858
22.78,-2.255637262,-3.886344237,12.1659174
22.79,-2.426681953,-4.219052558,11.93937565
22.8,-2.614568508,-4.582324779,11.73462376
22.81,-2.82073269,-4.978867308,11.55399919
22.82,-3.046736761,-5.411497212,11.40031838
22.83,-3.294266348,-5.883105968,11.2769593
22.84,-3.5651233,-6.396604647,11.18795496
22.85,-3.861212881,-6.954844702,11.13809759
22.86,-4.184523184,-7.560507202,11.13305186
22.87,-4.53709408,-8.215951777,11.17947394
22.88,-4.9209724,-8.923015088,11.28513048
22.89,-5.338149296,-9.682747246,11.45900792
22.9,-5.790474982,-10.49507396,11.71139709
22.91,-6.279545368,-11.35837277,12.05393167
22.92,-6.806554616,-12.26895447,12.49954971
22.93,-7.37210766,-13.22044734,13.06233759
22.94,-7.975987581,-14.20309359,13.75720411
22.95,-8.616874977,-15.20298673,14.59932221
22.96,-9.29202079,-16.20130733,15.6032699
22.97,-9.996881196,-17.17365396,16.78180538
22.98,-10.72473382,-18.08961396,18.14423266
22.99,-11.46630896,-18.91277015,19.69436149
23,-12.20948715,-19.60138002,21.428148
23.01,-12.93913268,-20.10997357,23.33122301
23.02,-13.63714782,-20.39206406,25.37666356
23.03,-14.28283664,-20.40402552,27.52351064
23.04,-14.85365319,-20.10994604,29.71662634
23.05,-15.326368,-19.48693996,31.88844649
23.06,-15.67861798,-18.53006765,33.96295552
23.07,-15.89071493,-17.25579514,35.86177366
23.08,-15.94749803,-15.7029665,37.51167682
23.09,-15.83995361,-13.93064267,38.85233945
23.1,-15.56632159,-12.01283776,39.84281809
23.11,-15.13247579,-10.03096174,40.46544197
23.12,-14.55149343,-8.065378569,40.72635095
23.13,-13.84248489,-6.187677658,40.65273531
23.14,-13.02888911,-4.45497263,40.28759354
23.15,-12.13651769,-2.906919776,39.68327531
23.16,-11.19163481,-1.565443146,38.89511256
23.17,-10.21930325,-0.436602964,37.97613421
23.18,-9.24213592,0.486225485,36.97338806
23.19,-8.279497889,1.218691052,35.92593969
23.2,-7.347129095,1.781967717,34.86429963
23.21,-6.457111244,2.19980943,33.81087745
23.22,-5.61808411,2.496319572,32.78104669
23.23,-4.835618742,2.694428639,31.78447296
23.24,-4.112669688,2.814978465,30.82645847
23.25,-3.450047573,2.876274145,29.90915448
23.26,-2.84687237,2.893965846,29.03257132
23.27,-2.300983661,2.881143317,28.19536973
23.28,-1.809296329,2.848553177,27.39544855
23.29,-1.368098438,2.804875348,26.63035969
23.3,-0.973293377,2.757016725,25.89758547
23.31,-0.620591246,2.710396622,25.19471235
23.32,-0.305655878,2.669209987,24.51952978
23.33,-0.024214169,2.636661928,23.87007778
23.34,0.227865843,2.615171786,23.2446612
23.35,0.454522295,2.606547678,22.64184377
23.36,0.659467118,2.612133823,22.06043122
23.37,0.846169546,2.632933607,21.49944991
23.38,1.017851866,2.669711466,20.95812492
23.39,1.177494355,2.723076554,20.43586013
23.4,1.327846949,2.793550934,19.93222177
23.41,1.471445635,2.881624707,19.44692612
23.42,1.610631987,2.987800189,18.97983165
23.43,1.74757459,3.112626929,18.53093574
23.44,1.884291372,3.256729029,18.10037571
23.45,2.022672094,3.420825953,17.68843443
23.46,2.164500395,3.605747709,17.29555015
23.47,2.31147494,3.812444994,16.92233073
23.48,2.465229292,4.041994609,16.56957243
23.49,2.62735018,4.295600149,16.23828319
23.5,2.79939385,4.574587628,15.92971088
23.51,2.982900178,4.880395391,15.6453765
23.52,3.17940416,5.214557215,15.38711276
23.53,3.390444312,5.578677121,15.1571079
23.54,3.617567392,5.974393879,14.95795491
23.55,3.862328702,6.403332681,14.79270551
23.56,4.126287009,6.867040811,14.66492813
23.57,4.410992909,7.366903573,14.5787681
23.58,4.717969163,7.904036073,14.53900741
23.59,5.048681249,8.479145999,14.55111966
23.6,5.40449604,9.092362218,14.62131412
23.61,5.786626248,9.743024206,14.75655998
23.62,6.196058048,10.42942818,14.96457886
23.63,6.633459242,11.14852788,15.25378971
23.64,7.099065534,11.89559155,15.63318602
23.65,7.592543149,12.66382286,16.11212107
23.66,8.112827322,13.4439621,16.69997365
23.67,8.657938373,14.22389682,17.40566509
23.68,9.224780433,14.98832677,18.23700194
23.69,9.808932559,15.71854693,19.1998276
23.7,10.40444809,16.39243175,20.29698569
23.71,11.00368531,16.98471952,21.52712923
23.72,11.59719999,17.46770102,22.88345417
23.73,12.1737371,17.81240237,24.35249087
23.74,12.72036187,17.99030949,25.9131454
23.75,13.22276794,17.97560339,27.53622793
23.76,13.66578827,17.74776383,29.18471846
23.77,14.03411257,17.29426882,30.81497644
23.78,14.31318248,16.61299877,32.37898628
23.79,14.49019769,15.71389142,33.82754785
23.8,14.55513012,14.61942749,35.11410201
23.81,14.5016195,13.36368015,36.19868287
23.82,14.32762217,11.98991585,37.05138115
23.83,14.03571005,10.54703067,37.65473856
23.84,13.63296677,9.085357034,38.00467971
23.85,13.13049078,7.652501313,38.10987943
23.86,12.54257693,6.289833928,37.98977304
23.87,11.88569223,5.030071325,37.67165328
23.88,11.17738006,3.896128769,37.18740311
23.89,10.43521876,2.901168164,36.57037842
23.9,9.675931581,2.04958036,35.85281856
23.91,8.914706111,1.338555526,35.06398275
23.92,8.164742262,0.759900358,34.22904293
23.93,7.43701674,0.301827189,33.36864159
23.94,6.740231029,-0.049467761,32.49895863
23.95,6.080900259,-0.308530069,31.63211499
23.96,5.46353906,-0.489699037,30.7767588
23.97,4.890905048,-0.606461537,29.93871362
23.98,4.364267935,-0.671058976,29.12160674
23.99,3.883680502,-0.694290655,28.32742883
24,3.448235201,-0.685459367,27.55700293
24.01,3.056296552,-0.652412968,26.81035849
24.02,2.705704338,-0.601645444,26.08701693
24.03,2.393946095,-0.538430355,25.38620128
24.04,2.118299721,-0.466967647,24.70698356
24.05,1.875948426,-0.390531161,24.04838403
24.06,1.66407101,-0.311608966,23.40943417
24.07,1.479910731,-0.232031991,22.7892137
24.08,1.320826039,-0.153088805,22.18686952
24.09,1.184326266,-0.075625866,21.6016228
24.1,1.068095063,-0.00013355,21.0327686
24.11,0.970004083,0.073181178,20.47967129
24.12,0.888119044,0.144334283,19.94175784
24.13,0.820699994,0.21351509,19.41851043
24.14,0.76619731,0.28104629,18.90945931
24.15,0.723244687,0.347352285,18.41417626
24.16,0.69065013,0.412934666,17.93226908
24.17,0.66738578,0.478353792,17.46337704
24.18,0.652577201,0.544215488,17.00716733
24.19,0.645492646,0.611162061,16.56333251
24.2,0.64553266,0.679866905,16.13158885
24.21,0.652220312,0.751032089,15.71167542
24.22,0.665192246,0.825388441,15.30335401
24.23,0.684190707,0.903697686,14.90640975
24.24,0.709056598,0.986756324,14.52065241
24.25,0.739723653,1.075400971,14.14591849
24.26,0.776213729,1.170514956,13.78207404
24.27,0.818633231,1.273036017,13.42901835
24.28,0.867170652,1.383964975,13.08668866
24.29,0.922095226,1.504375288,12.75506592
24.3,0.983756648,1.635423432,12.43418195
24.31,1.05258585,1.778360019,12.12412815
24.32,1.129096798,1.934541608,11.82506612
24.33,1.213889262,2.105443095,11.53724057
24.34,1.30765254,2.292670592,11.26099486
24.35,1.411170049,2.49797457,10.99678996
24.36,1.525324755,2.723263031,10.74522725
24.37,1.651105307,2.970614291,10.50707602
24.38,1.789612773,3.242288817,10.28330663
24.39,1.942067781,3.540739315,10.07513036
24.4,2.109817815,3.868617946,9.88404705
24.41,2.294344298,4.228779148,9.711902074
24.42,2.497268985,4.624275958,9.560953969
24.43,2.720358961,5.058347042,9.433954321
24.44,2.965529344,5.53439068,9.334241412
24.45,3.234842424,6.055920804,9.26584891
24.46,3.530501582,6.626498682,9.233630379
24.47,3.854837786,7.249632074,9.243399494
24.48,4.210285796,7.928631569,9.302084181
24.49,4.599346382,8.666411432,9.417890395
24.5,5.024529913,9.465219887,9.600467351
24.51,5.488275524,10.32628156,9.861060302
24.52,5.992838973,11.24933362,10.21262894
24.53,6.540141146,12.23203803,10.66989863
24.54,7.131568494,13.26925669,11.24929788
24.55,7.767716685,14.35218713,11.96871848
24.56,8.44807025,15.46737613,12.84701727
24.57,9.170614807,16.5956618,13.90316224
24.58,9.931385822,17.7111433,15.15491887
24.59,10.72397002,18.78034427,16.61698394
24.6,11.53899358,19.76181478,18.29851909
24.61,12.36365518,20.60649528,20.20013014
24.62,13.18139008,21.25921556,22.31049403
24.63,13.97177822,21.66167851,24.6030502
24.64,14.71082614,21.75713134,27.03341672
24.65,15.37174537,21.49661318,29.53838875
24.66,15.92630611,20.84619341,32.03741449
24.67,16.34675505,19.79407035,34.4371968
24.68,16.60815726,18.35597326,36.63947273
24.69,16.69088055,16.57724934,38.55115321
24.7,16.58283227,14.53050325,40.09512003
24.71,16.28103372,12.30866848,41.21945189
24.72,15.79220514,10.01463029,41.90299916
24.73,15.13222392,7.749509814,42.1560951
24.74,14.32455404,5.602041502,42.01648326
24.75,13.39795023,3.641010618,41.54174793
24.76,12.3838521,1.911704524,40.80021307
24.77,11.3138799,0.436217265,39.86226013
24.78,10.21774648,-0.783367474,38.79346148
24.79,9.121757124,-1.760222213,37.65015516
24.8,8.047930499,-2.517658446,36.47740334
24.81,7.013671428,-3.084506312,35.30884691
24.82,6.031870565,-3.49144564,34.16781024
24.83,5.111291926,-3.768407618,33.06905076
24.84,4.25712239,-3.94295087,32.02069039
24.85,3.471584188,-4.03941345,31.02603164
24.86,2.754541218,-4.078621011,30.08510337
24.87,2.104056588,-4.077955907,29.19588423
24.88,1.516879406,-4.051634831,28.35521424
24.89,0.988853274,-4.011086956,27.55943728
24.9,0.515248013,-3.965362236,26.80482831
24.91,0.091021305,-3.921527969,26.08785819
24.92,-0.288980793,-3.885031444,25.40534221
24.93,-0.629874861,-3.860019159,24.75450931
24.94,-0.936633487,-3.84961067,24.13302045
24.95,-1.214012728,-3.856129264,23.53895653
24.96,-1.466506502,-3.881293573,22.97079053
24.97,-1.698321862,-3.926374953,22.42735326
24.98,-1.913370126,-3.992325356,21.90779912
24.99,-2.115269786,-4.07988006,21.4115754
25,-2.307357844,-4.189639077,20.93839731
25.01,-2.49270692,-4.322130442,20.48822951
25.02,-2.674145996,-4.477858052,20.06127457
25.03,-2.854283065,-4.657336145,19.65796805
25.04,-3.035528336,-4.861112048,19.27898
25.05,-3.220116874,-5.0897783,18.92522234
25.06,-3.410129749,-5.343974842,18.59786164
25.07,-3.607512919,-5.624381529,18.29833668
25.08,-3.814093125,-5.931700772,18.0283803
25.09,-4.031590127,-6.266629747,17.79004452
25.1,-4.26162458,-6.629821164,17.58572824
25.11,-4.50572083,-7.021831265,17.41820582
25.12,-4.765303801,-7.44305334,17.29065502
25.13,-5.041689082,-7.893634854,17.20668153
25.14,-5.33606519,-8.373376142,17.1703368
25.15,-5.649466911,-8.88160874,17.18612468
25.16,-5.982738553,-9.417051897,17.25899075
25.17,-6.336485958,-9.977646715,17.39428714
25.18,-6.711016249,-10.56036898,17.59770349
25.19,-7.106264601,-11.16102426,17.87515312
25.2,-7.521707886,-11.77403229,18.23260245
25.21,-7.956265981,-12.3922129,18.67583045
25.22,-8.408192852,-13.00659134,19.21010652
25.23,-8.874961443,-13.60624887,19.83977745
25.24,-9.353148796,-14.17825189,20.56776085
25.25,-9.838330791,-14.70770036,21.39495264
25.26,-10.32499912,-15.1779412,22.31957107
25.27,-10.80651628,-15.57099164,23.33648002
25.28,-11.27512687,-15.8682094,24.4365569
25.29,-11.72204431,-16.05122611,25.60619367
25.3,-12.13763033,-16.10312779,26.82703708
25.31,-12.51167944,-16.00982062,28.07607845
25.32,-12.83381083,-15.76146791,29.32618818
25.33,-13.09395669,-15.35383497,30.54714784
25.34,-13.28291975,-14.78934573,31.70716554
25.35,-13.39295627,-14.07765465,32.77477434
25.36,-13.41832798,-13.23557885,33.72092712
25.37,-13.35576079,-12.2863192,34.52103648
25.38,-13.20475253,-11.25801225,35.15668681
25.39,-12.96768727,-10.18177193,35.61678053
25.4,-12.6497376,-9.089471027,35.89796747
25.41,-12.25856429,-8.011553636,36.00432657
25.42,-11.80384904,-6.97514988,35.94639192
25.43,-11.29671541,-6.002692797,35.73971068
25.44,-10.74910192,-5.11113502,35.40316829
25.45,-10.17314931,-4.31175855,34.95731338
25.46,-9.580653312,-3.6104874,34.4228697
25.47,-8.982618066,-3.00856353,33.81955481
25.48,-8.388927623,-2.50343265,33.16525464
25.49,-7.808137466,-2.089700823,32.47554386
25.5,-7.247375807,-1.760054039,31.76350203
25.51,-6.712336985,-1.506069769,31.03975574
25.52,-6.207345899,-1.318883851,30.31267363
25.53,-5.735472301,-1.189703163,29.58864895
25.54,-5.298675857,-1.110172986,28.87241756
25.55,-4.897966095,-1.072618533,28.1673743
25.56,-4.533564986,-1.070184416,27.47586424
25.57,-4.205063363,-1.096895966,26.79943608
25.58,-3.911565399,-1.147663962,26.13905338
25.59,-3.651817788,-1.218250851,25.49526448
25.6,-3.424322154,-1.305212797,24.86833497
25.61,-3.22743053,-1.405828435,24.25834835
25.62,-3.059424653,-1.518022196,23.66528078
25.63,-2.918580391,-1.640287683,23.08905533
25.64,-2.803218893,-1.771614684,22.52958108
25.65,-2.711746197,-1.911422024,21.98678087
25.66,-2.642683013,-2.059497416,21.46061136
25.67,-2.594686309,-2.215944773,20.95107809
25.68,-2.566564184,-2.381138909,20.45824746
25.69,-2.557285359,-2.555687244,19.98225732
25.7,-2.565984437,-2.740397896,19.52332742
25.71,-2.591963904,-2.936253395,19.08177045
25.72,-2.634693671,-3.144389146,18.65800458
25.73,-2.693808812,-3.366075742,18.25256787
25.74,-2.76910597,-3.602704095,17.86613525
25.75,-2.86053879,-3.855772375,17.4995382
25.76,-2.968212587,-4.126873583,17.15378783
25.77,-3.092378313,-4.417682529,16.8301014
25.78,-3.233425781,-4.729940829,16.52993286
